question|document_page_content|similarity_score
как добавить права сотруднику и какие чтоб он мог делать курсы и выставлять их|"Наглядно и просто мы описываем весь процесс запуска обучения в коротком видео: https://www.youtube.com/embed/esLVA9YBT04   ### Добавление участников и тренеров курса Чтобы добавить участника можно в Управлении курсами у нужного курса выбрать пункт «Участники» https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003642053/original/7QDkeO4Oj4tqPTpev5ZhP-bJhzfpDSM_jg.png?1646058248 Либо открыть курс, вкладку ""Участники"". На открывшейся странице нужно выбрать должности, для которых курс будет доступен для прохождения. https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003642055/original/tYZ29mSwc-KTAqDd3mFdedS1778Far6Yxg.png?1646058248 У выбранной должности можно включить также всех подчиненных по специальной иконке:После добавления должностей все соответствующие сотрудники отобразятся в списке участников. А курс теперь будет им доступен в списке курсов (на главной странице Академии). Участникам курса список остальных участников недоступен, так что увидеть прогресс по всем слушателям может только администратор академии или тренер данного курса. Чтобы назначить конкретного участника тренером курса, нужно выбрать соответствующий пункт в выпадающем меню: https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003642056/original/zlDHdbujC80iGSOpEf7ave76w4YqajyHsQ.png?1646058248 Тренер курса не будет проходить курс, но сможет проверять экзамены участников. Каждый раз, когда очередной слушатель курса напишет экзамен, тренеру будет приходить уведомление с указанием кто и в каком курсе написал экзамен, а также со ссылкой на страницу участников: https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003642052/original/XMZpxNyI17K1-0c0DhoQdhYSo0fln2Ohmw.png?1646058247 Уведомление приходит только при ответе на открытые вопросы, которые требуют проверки тренера, если сотрудник отвечает на закрытый вопрос, неважно, экзаменационный он или нет, уведомление не придет. Информация о непройденных курсах, а также незавершенных обязательных курсах будет видна на рабочем столе сотрудника и его руководителя: https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003642049/original/KUQs8T-qmZaHusrYxdWONa-wQYapcDX1gA.png?1646058246"|0.2408445
как добавить права сотруднику и какие чтоб он мог делать курсы и выставлять их|"СОДЕРЖАНИЕ - Создание курса - Добавление участников - Настройки курса О том, как создаются обучающие курсы, вы можете узнать из нашего короткого видео: https://www.youtube.com/embed/esLVA9YBT04   ### Создание курса На главной странице академии нужно нажать на кнопку «Создать курс»: https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641953/original/zTDbRL03qSIY5bfGzRE4KxSbdM5LI52RCQ.png?1646058175 В открывшемся окне создания курса нужно указать название будущего курса. Также можно загрузить титульную картинку и  придумать описание. https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641959/original/CpSaSbVNxHvqJV6cYQ01Igd_oS6cpbgUhg.png?1646058175 Добавьте материал, из которого будет состоять этот курс. Список материалов берется из вашей базы знаний. В раскрывшемся окне выберите нужные статьи, нажав на нужную. Если в курс нужно добавить несколько статьей из одной папки, нажмите на + рядом с названием папки. В примере ниже это папка ""Правила"". https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641964/original/P4xVZ3yImYVaYP6zeSjT_ZkwUey6Yike4Q.png?1646058176 При выборе статьи с тестами тесты автоматически добавляются следующим шагом. При желании его, как и любой другой материал, можно удалить, оставив только статью (для этого нужно навести курсор на материал и кликнуть по корзине). https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641957/original/OMvBkN3fjjT175Ww3eIa0rk6Zw-wQysDoA.png?1646058175 Если у вас отсутствует кнопка ""Добавить материал"", значит в Базе знаний еще нет ни одной статьи. Как добавить статьи и вопросы к ним читайте в наших статьях: о том, как создать статью (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525533) и как добавить вопросы. (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525540) Сохраните новый курс перед тем, как продолжить.   ### Добавление участников После того, как вы сохранили курс, можно перейти к добавлению участников. https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641963/original/GK1l4a4vUy-nDcAIYsuSAr0GRFDPo5L-cQ.png?1646058175 Сотрудники добавляются не отдельно, а по своим должностям. Например, вы выбираете в списке должностей ""Менеджеры отдела продаж"" и в списке появятся все сотрудники, занимающие эту должность. https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641967/original/pLqoSB0g92laAcPLdf-OI9aziqVyhoK-kQ.png?1646058177 Если нужно добавить большое количество должностей, можно облегчить себе задачу, добавив в курс общего руководителя для этих должностей и включить переключатель в виде стрелки. В этом случае, в курс будут добавлены все подчиненные данного руководителя. https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641951/original/z6eqjlS34FqAuXWRXkcKSzB9-Bn5E1NEPg.png?1646058173 В нашем примере, т.к. курс предназначен для всех сотрудников компании, добавим в него генерального директора со всеми его подчиненными. В результате получим курс со всеми сотрудниками проекта в списке участников.   ### Настройки курса После того, как вы создали курс, его можно сделать обязательным и ограничить срок его прохождения: https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641952/original/nLDdwukzWXqIfiCu9ZoRFj54L5MSJDqxHg.png?1646058175 Считаются календарные дни, а не рабочие, выходные пока тоже учитываются для прохождения. На рабочем столе пользователя будет выводиться уведомление о том, что есть незавершенный обязательный курс: https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641954/original/G8AAHbyRzdBcBwEI1VebMTxwVI2qyHr_zA.png?1646058175 Если сотрудник просрочит прохождение обязательного курса, у него заблокируются метрики. У него и его руководителя на рабочем столе уведомление станет красным и текст изменится на то, что есть просроченные обязательные курсы. Как только сотрудник отправит обязательный курс на проверку, метрики станут ему доступны. Если курс будет пройден не верно, метрики опять заблокируются."|0.24723074
как добавить права сотруднику и какие чтоб он мог делать курсы и выставлять их|При создании проекта в Platrum одним из первых и основных шагов является добавление и настройка сотрудников. Как добавить сотрудников  в проект, назначить на должности, выдать нужные права и задать графики работы описано в статьях раздела по шагам:   ### Шаг 1. Добавляем сотрудников В статье (https://help.platrum.ru/ru-RU/support/solutions/articles/73000524833-Добавление-и-удаление-сотрудников-в-системе) приведены примеры, как добавить сотрудников в проект по одному или массово, а также как удалять сотрудников, если они больше не работают в компании.   ### Шаг 2. Просматриваем и редактируем данные сотрудников Все добавленные сотрудники попадают в один список, где выводятся их данные, которые владелец или сотрудник со специальным доступом могут отредактировать. Добавьте подчиненным телефоны, фотографии, дни рождения, чтобы новые сотрудники легче ориентировались в новой команде, а hr не приходилось вести отдельные таблицы для хранения всех данных сотрудников - все будет в одном месте по инструкции. (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000523530)   ### Шаг 3. Назначаем сотрудников на должности Чтобы у сотрудника была указана должность и он мог приступить к заполнению метрик, нужно поставить его на свой пост на структуре. Назначить сотрудника на должность можно по инструкции. (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000524814)   ### Шаг 4. Настройте специальные права Помимо рядовых сотрудников в компании есть те, кто заведует финансами, складом, проводит контроль качества или занимается обучением. Каждому из них нужны специальные права для настройки инструмента под нужды компании, чтобы владельцу не приходилось делать все одному за всех. В статье (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000524836) описано, какие права есть у всех по умолчанию, а какие инструменты требуют особого доступа и как его выдать.   ### Шаг 5. Задайте графики работы Во многих компаниях встречается ситуация, когда разные отделы работают по разному графику: кто-то работает обычную пятидневную неделю, кто-то шестидневную, кто-то два через два, а кто-то без выходных. Для таких случаев предусмотрена возможность указывать сотруднику по какому графику он работает, чтобы у его корректно выводились графики метрик. Как создать свой рабочий график и назначить его на сотрудника описано в инструкции (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000524841) . Сами настройки показателей рассмотрены уже в отдельном разделе Метрики. (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525754)|0.2761324
как добавить права сотруднику и какие чтоб он мог делать курсы и выставлять их|"СОДЕРЖАНИЕ - Для чего вам нужна Академия - Кому доступна Академия - С чего начать настройку --- Шаг 1. Добавляем тесты --- Шаг 2. Создаем курс --- Шаг 3. Добавляем участников и тренеров --- Шаг 4. Добавляем экзамен --- Шаг 5. Контролируем знания автоматически --- Шаг 6. Настраиваем академию ""под себя""   ### Для чего вам нужна Академия В небольшом видео ниже приведен пример работы инструмента и описаны основные достоинства: https://www.youtube.com/embed/4WyDAauWzMc   ### Кому доступна Академия В академии есть несколько ролей, которые обеспечивают разный уровень доступа сотрудника к инструменту: - Администратор академии - сотрудник с этим уровнем доступа может создавать/редактировать/удалять курсы, назначать участников, проверять и сбрасывать прогресс, назначать тренеров. У него нет ограничений в работе с Академией. - Создатель курсов - сотрудник с таким доступом может создавать курсы, назначать участников, тренеров, проверять результаты участников. Он является ""мини-администратором"" в тех курсах, которые создал он сам. При этом в курсах, назначенных на него, он равен в правах обычному сотруднику - Тренер - сотрудник, который может видеть прогресс всех участников курса, где он назначен тренером, и проверять результаты экзаменов. Тренера может назначить Администратор академии или Создатель курсов среди участников курса. Тренеров среди участников можно отличить по отсутствию шкалы прогресса, а также иконке академической шапочки. https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641772/original/8O55yQk7bW2L2w_XvcoQ1KQSMzj5x5qzaw.png?1646058042 - Участник - участником курса становится любой сотрудник, которому назначили курс к прохождению. Участник видит его во вкладке  Активные курсы и может пройти. Он не видит, кому еще назначен этот курс, кто является тренером. Владелец проекта по умолчанию имеет доступ ко всем действиям в академии. Он же назначает Администратора и Создателя курсов в настройках доступов: https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003641771/original/vcDHu7uj_2Sb1ZoWKHLAWV8T_f1wkjVNSQ.png?1646058042   ### С чего начать настройку Для начала стоит помнить, что Академия работает в тесной связке с Базой знаний, и первые действия начинаются именно с неё: https://www.youtube.com/embed/esLVA9YBT04   #### Шаг 1. Добавляем тесты Курсы формируются из статей Базы знаний, а также созданных в них тестов. После каждого материала в Базе знаний можно добавить проверочный вопрос. Подробнее об этом шаге сказано в инструкции. (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525540) (https://help.platrum.ru/article/23-article)   #### Шаг 2. Создаем курс После того, как проверочные вопросы добавлены, нужно создать курс, в котором выбрать материалы по теме курса. Так, статьи одного раздела могут участвовать в разных курсах. О создании курса описано подробно в статье ""Создание курса"". (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525541)   #### Шаг 3. Добавляем участников и тренеров Чтобы сотрудники узнали о курсе и начали его проходить, нужно добавить в курс соответствующие должности. После добавления сотрудников, некоторым из них можно назначить роль тренера, чтобы они могли проверять результаты коллег. По каждому сотруднику в курсе отображается прогресс. Добавить первых участников можно по инструкции. (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525542)   #### Шаг 4. Добавляем экзамен Экзамены автоматически формируются из открытых вопросов, которые вы включили в курс. При этом по желанию вы можете любой вопрос теста назначить экзаменационным. Экзамен становится доступен сотруднику на самом последнем шаге курса. Подробнее о работе экзаменов и тренеров описано в статье. (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525543)   #### Шаг 5. Контролируем знания автоматически Чтобы убедиться, что регламенты не будут забыты сотрудниками после прохождения курса, можно настроить автоматический контроль. При этой настройке на основе пройденных сотрудником материалов для него раз в определенный период формируется курс для повторения ранее изученных материалов. Как настроить авто-контроль, описано в документации по ссылке (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525544) и в видео: https://www.youtube.com/embed/gklTnjZLXg0   #### Шаг 6. Настраиваем академию ""под себя"" После того, как курс создан и назначен участникам, можно изучить расширенные настройки, чтобы работать с академией было еще удобнее. О дополнительных настройках можно прочитать в статье ""Настройки Академии"" (https://platrum-techsupport.freshdesk.com/ru-RU/support/solutions/articles/73000525545) ."|0.2861768
Работает ли Платрум в Азербайджане?|Platrum - это сервис автоматизации менеджмента. Platrum это облачное решение, то есть он не требует установки на вашем ПК и доступен из любого современного интернет-браузера при условии наличия Интернета. Ниже представлена инструкция по регистрации и ссылки на разделы документации по каждой из представленных в сервисе возможностей. СОДЕРЖАНИЕ - Регистрация - Пароль - О работе с проектами --- Демо-данные --- Из чего состоит проект ----- Меню с инструментами ----- Основные настройки --- Заказ внедрения - Тарифы и оплата --- Как устроена оплата лицензии --- Как работают лимиты --- Кто может работать с лицензиями --- Если нужно изменить параметры купленной лицензии --- Работа с несколькими проектами --- Уведомления Регистрация На странице https://platrum.ru/ (https://platrum.ru/) нажмите кнопку “Регистрация”. https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003083129/original/OfTj178Mj_gS4cBnRj9c-OTyRXEyibHqRA.png?1645106210 На открывшейся странице введите данные для регистрации: e-mail, номер мобильного телефона и ваше имя. При регистрации вы принимаете условия Лицензионного договора и Политики обработки персональных данных, поэтому внимательно ознакомьтесь с их содержанием (ознакомиться с текстом указанных документов можно напротив соответствующего чекбокса. Если вы принимаете условия Лицензионного договора, поставьте галочку в квадрате под строкой с вашим именем. https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003083227/original/Ovlp35kbf3ZWPZW7ZboU3bXqe09MZSvlNQ.png?1645106255 После того, как вы заполните все поля станет активна кнопка “Зарегистрировать новый аккаунт” внизу страницы. Нажмите её для завершения регистрации. https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003083246/original/kivUTwZUGHXxOpZ3IcZQMNwSfneYDgLHMg.png?1645106272 Создание аккаунта займет несколько секунд. После этого вы увидите приветственный экран. Здесь можно подробнее узнать о нашем сервисе. Посмотрите небольшое видео или нажмите “Далее”. На втором экране можно записаться на внедрение Platrum, пройти курс обучения пользованию системой. Если вас это не интересует, нажмите кнопку “Пропустить, я опытный пользователь”. https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003083251/original/tYQCmRqPzp0wSvJfNY8qg5zuYZShpCphfg.png?1645106286 После этого вы попадете на главную страницу проекта.|0.34861875
Работает ли Платрум в Азербайджане?|API в Platrum используется для индивидуальной настройки системы. Вы сможете настроить Platrum так, как удобно вам. Например, можно создавать транзакции, приглашать пользователей или ставить задачи. Если вам необходимо настроить какую-либо автоматизацию или интеграцию с другими вашими системами, в этом также может помочь API Platrum (http://api.docs.platrum.ru/) .|0.3596021
Работает ли Платрум в Азербайджане?|Чтобы начать пользоваться мессенджером Platrum, ваш тариф должен включать его. На текущий момент вы можете обратиться в нашу поддержку, чтобы приобрести тариф, который включает в себя мессенджер. Стоимость мессенджера без учета самого тарифа - 150 руб./мес. для одного сотрудника. В эту стоимость входит 5 гб свободного пространства для загрузки файлов на каждого сотрудника. Такого объема памяти должно быть достаточно для работы, но если вам необходим больший объем, то есть возможность докупить 100гб на проект за 2000 рублей в месяц. Вы всегда можете подключить мессенджер по своему желанию к любому из тарифов, по умолчанию он не входит ни в один из них.|0.36412242
Работает ли Платрум в Азербайджане?|В Platrum можно работать с тремя видами транзакций: - Доходы - Расходы - Перемещения Добавляя транзакции в проект, вы закладываете работу с финансовыми инструментами Platrum: Финансы и Финплан. В видео ниже можно посмотреть пример работы с финансовыми транзакциями https://www.youtube.com/embed/rpGn7VvpPnU?list=PLW1EmxdCk9RIUg3SQaAP5yJYnShvKFb6Q|0.3692933
в БП есть опция отмены создания БП?|"Создать новую заявку можно по кнопке плюса в правом верхнем углу. В открывшейся панели нужно заполнить сумму, описать продукт или услугу на которую требуется данная сумма, выбрать тип заявки (в зависимости от типа поле ""Должность"" заполнится автоматически), описать проблему, почему требуется данный продукт или услуга и решение (то есть как именно данный продукт или услуга решит проблему). В конце нужно выбрать период финпланирования, на который делается заявка. В поле ""Тип заявки"" сотруднику доступны только те типы, которые привязаны к его должности, либо должностям руководителей его вертикали в настройках фин.планирования. Даже если у сотрудника будет доступ на работу со всеми заявками или на создание транзакций, он не сможет создавать заявки на недоступные ему типы расходов. https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73003734630/original/fc76EjHYpwaqAOfcoxdhiGGHIt5CTG6E2A.png?1646157424 В списке заявок вы будете видеть свои заявки, а также подчиненных вашей вертикали. По умолчанию, сотрудники не видят заявки коллег на одной должности. Но если это требуется, можно включить такую опцию в настройках фин.планирования. https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73007760944/original/P1kkyKkQs6IhjnMEPPm-eC3iA-xQHJ2KtA.png?1650558746 Редактировать заявки могут: - сам сотрудник, который создал заявку, пока она не отклонена или не согласована - руководители его вертикали"|0.3841857
в БП есть опция отмены создания БП?|Согласование платежей позволит более точно планировать бюджеты компании вкупе с финпланом. Суть этого инструмента заключается в том, что вы можете создавать в таблице записи о плановых платежах, а ответственные за платежи сотрудники будут согласовывать, оплачивать ли этот платеж сейчас или перенести на другое время.|0.38731173
в БП есть опция отмены создания БП?|Здесь собраны частые вопросы от клиентов и ответы на них:   ### Есть доска в задачах, в ней работает несколько человек, что будет, если владелец (создатель) доски будет уволен? При увольнении владельца доски (Удалении его из проекта), доска останется, и у администраторов доски, руководителя владельца доски или владельца проекта останется к ней доступ.|0.39084578
в БП есть опция отмены создания БП?|"Для создания шаблона бизнес-процесса нужно перейти в конструктор бизнес-процессов. Во вкладке можно увидеть список шаблонов, которые уже созданы в проекте. https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73026359277/original/cbOcmRXWBocpvANdjKFArFZIX-zcbPmOJg.png?1664813854   ### Доступы на создание шаблона бизнес-процесса Для создания шаблона бизнес-процесса есть 2 уровня доступа: - Создание и редактирование своих бизнес-процессов - сотруднику будет доступно создание и редактирование бизнес процессов, которые созданы сотрудником или его подчиненным; - Администрирование всех бизнес-процессов - дает полный доступ ко всем действиям с разделом Бизнес-процессы. Выдать один из доступов вы можете в настройках доступов вашего проекта. https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73026361221/original/Jy6BKmEXoHwUVQBV10Ay9LwCuxSp_gcKMw.png?1664814481   ### Создание шаблона бизнес-процесса Чтобы создать шаблон бизнес-процесса, вам нужно перейти во вкладку ""Конструктор бизнес-процесса"" и нажать на + в правом верхнем углу страницы. Перед вами откроется страница с настройками бизнес-процесса: https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73026375164/original/bt9EubtiD6JqzCspVq8fc8M6_rvp9rvGxw.png?1664819338 На этой странице вы можете редактировать любые действия и шаги, чтобы настроить бизнес-процесс под задачи вашей команды. В поле Информация о процессе вы можете внести название процесса и родительский процесс, если он есть. Родительский процесс - процесс, который предшествует текущему создаваемому дочернему процессу. Например: родительский процесс ""Согласование вакансии"" с подпроцессом ""Найм по вакансии"". В поле сущности процесса можно добавить сущности, которые понадобятся вам при прохождении по шагам процесса. Подробнее о сущностях можно узнать в разделе Сущности процессов. https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73026375820/original/BW2PWm5PkJ4Tm6477F6Bq5Fy2hvKcW4ZRg.png?1664819599 Ниже вы можете добавить шаги процесса. Поля настраиваются вами под вашу определенную задачу. Например, вам нужно, чтобы сотрудник провел с кандидатом первичное собеседование. Указываете название шага, в нашем случае ""Первичное собеседование"". Чтобы провести собеседование, нужно договориться с кандидатом о дате и времени встречи и оставить по желанию место для комментария сотрудника. В поле слева вы указываете название информационного поля. А справа выбираете тип поля. В нашем случае нам нужна дата и время встречи. Поле можно отметить обязательным, если информация необходима для прохождения процесса. https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73026378432/original/knY9qPWkUlj-pn5daP5zTlQt0mVJo9oHMQ.png?1664820529 В информации о шаге можно добавить исполнителя, который будет ответственен за текущий шаг. В нашем случае назначает встречу и проводит ее один сотрудник, поэтому выбираем ""Исполнитель из прошлого шага, кто завершил шаг"". Вы можете выбрать любого вариант ответственного, чтобы настроить свой процесс как можно более гибко. https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73026378631/original/cXORyt8WSlZe2B6ei3KlapQJtPrZZ66HoA.png?1664820599 Добавляем описание для исполнителя, чтобы пояснить, какой шаг он должен сделать. Можно задать Отображаемые сущности или поля из процесса. Например, у нас в процессе есть фамилия, имя, отчество и резюме сотрудника. Мы можем отобразить все поля, а можем только одно - резюме. В дедлайне шага указываете, сколько дней, часов и минут исполнителю может быть доступно на выполнение этого шага. Отсчет времени начинается с момента перехода к указанному шагу. Если вы не хотите, чтобы исполнитель мог менять сроки выполнения шага, можно снять галочку ""Можно перенести"" справа. https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73026379603/original/WJfOBljSwJMHFsuBbkHD9I8IrSKW1i9URA.png?1664820891 Если на этом шаге ваш процесс будет выполнен, то можно ""Считать процесс в этом шаге завершенным"". Тогда при переходе на текущий шаг процесс будет считаться автоматически завершенным. Затем вам нужно продумать, какие результаты выполнения шага могут быть? В нашем случае мы можем договориться с кандидатом о выходе, а можем не сойтись в каких-то вопросах, за чем последует отказ. Допустим, кандидат был принят, тогда мы можем указать ""переход на указанный шаг"", а справа указать, на какой шаг перейдет исполнитель. Например, нужно будет указать дату выхода кандидата. Если никакой больше дополнительной информации не нужно, а за наймом сотрудника последует другой процесс, тогда выберем ""открыть дочерний процесс"" и укажем, какой процесс нужно открыть. https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73026381396/original/qMI2szUpZ0-X5R8lmdHyONOaXJdIFUHJnQ.png?1664821480 Допустим, кандидат отклонил предложение, тогда мы пропишем вариант ""Отказ"" с открытием следующего шага, где исполнитель укажет причину отказа. Все шаги и процессы прописываются вами, после чего могут быть доступны для выбора в других шагах процесса. Когда вы завершите создание процесса, нажмите на ""Создать"" в правом верхнем углу страницы создания процесса."|0.39322376
есть ли у БП параметр успешности\неуспешности закрытия? Н-р, при выборе одного селекта + завершить БП будет помечен как успешно закрытый, другого + завершить - как неуспешно закрытый.|"Когда этот параметр включен, вы можете быстро реагировать с помощью недавно использованных реакций при наведении курсора на сообщение. Настройки боковой панели канал включают в себя расширенные инструменты управления боковой панелью, они применяются только к вашей боковой панели, не затрагивая других пользователей. https://s3.amazonaws.com/cdn.freshdesk.com/data/helpdesk/attachments/production/73033025520/original/bsPbxO7EX4Xc9ZWs1x2dw46yf98Ulu7n3g.png?1669365127 Группировать непрочитанные каналы отдельно Этот инструмент группирует непрочитанные каналы в верхней боковой панели каналов в категорию ""Непрочитанные"". Количество прямых сообщений Вы можете выбрать, какое количество личных сообщений отображать в боковом меню: 10, 15, 20, 40 или все."|0.3768941
